Place_ID X Date,target
SK52PK4 X 2020-02-08,74.692813
SK52PK4 X 2020-02-09,48.278225
SK52PK4 X 2020-02-10,49.938988
SK52PK4 X 2020-02-11,44.723974
SK52PK4 X 2020-02-12,56.279684
SK52PK4 X 2020-02-13,33.504893
SK52PK4 X 2020-02-14,66.008181
SK52PK4 X 2020-02-15,33.866081
SK52PK4 X 2020-02-16,43.758357
SK52PK4 X 2020-02-17,48.784327
SK52PK4 X 2020-02-18,61.270181
SK52PK4 X 2020-02-19,44.763569
SK52PK4 X 2020-02-20,111.648053
SK52PK4 X 2020-02-21,76.076226
SK52PK4 X 2020-02-22,43.683952
SK52PK4 X 2020-02-23,36.461889
SK52PK4 X 2020-02-24,45.084749
SK52PK4 X 2020-02-25,61.652869
SK52PK4 X 2020-02-26,69.768791
SK52PK4 X 2020-02-27,54.420693
SK52PK4 X 2020-02-28,81.450091
SK52PK4 X 2020-02-29,57.483541
SK52PK4 X 2020-03-01,49.103616
SK52PK4 X 2020-03-02,43.143634
SK52PK4 X 2020-03-03,42.790078
SK52PK4 X 2020-03-04,40.917798
SK52PK4 X 2020-03-05,35.954356
SK52PK4 X 2020-03-06,33.390028
SK52PK4 X 2020-03-07,70.193169
SK52PK4 X 2020-03-08,38.840950
SK52PK4 X 2020-03-09,54.930869
SK52PK4 X 2020-03-10,41.937845
SK52PK4 X 2020-03-11,63.367247
SK52PK4 X 2020-03-12,43.669332
SK52PK4 X 2020-03-13,28.639556
SK52PK4 X 2020-03-14,45.837386
SK52PK4 X 2020-03-15,54.182431
SK52PK4 X 2020-03-16,84.833165
SK52PK4 X 2020-03-17,51.961205
SK52PK4 X 2020-03-18,68.577237
SK52PK4 X 2020-03-19,44.377868
SK52PK4 X 2020-03-20,35.333171
SK52PK4 X 2020-03-21,53.741992
SK52PK4 X 2020-03-22,43.785232
SK52PK4 X 2020-03-23,38.131463
SK52PK4 X 2020-03-24,67.126524
SK52PK4 X 2020-03-25,44.720834
SK52PK4 X 2020-03-26,72.220603
SK52PK4 X 2020-03-27,65.377099
SK52PK4 X 2020-03-28,57.525275
SK52PK4 X 2020-03-29,20.018993
SK52PK4 X 2020-03-30,44.013857
SK52PK4 X 2020-03-31,42.230951
SK52PK4 X 2020-04-01,51.603325
SK52PK4 X 2020-04-02,38.901409
SK52PK4 X 2020-04-03,61.453450
SK52PK4 X 2020-04-04,44.408642
SPIVMHI X 2020-01-03,35.093815
SPIVMHI X 2020-01-04,55.100623
SPIVMHI X 2020-01-05,46.288806
SPIVMHI X 2020-01-06,36.819892
SPIVMHI X 2020-01-07,33.255548
SPIVMHI X 2020-01-08,37.360319
SPIVMHI X 2020-01-09,36.781956
SPIVMHI X 2020-01-10,65.994958
SPIVMHI X 2020-01-11,54.812889
SPIVMHI X 2020-01-12,72.246492
SPIVMHI X 2020-01-13,73.495183
SPIVMHI X 2020-01-14,80.554054
SPIVMHI X 2020-01-15,81.239298
SPIVMHI X 2020-01-16,55.414157
SPIVMHI X 2020-01-17,43.219937
SPIVMHI X 2020-01-18,47.687889
SPIVMHI X 2020-01-19,45.040071
SPIVMHI X 2020-01-29,47.674123
SPIVMHI X 2020-01-30,58.639287
SPIVMHI X 2020-02-02,56.211775
SPIVMHI X 2020-02-03,70.871042
SPIVMHI X 2020-02-04,69.654434
SPIVMHI X 2020-02-05,71.971390
SPIVMHI X 2020-02-06,61.453359
SPIVMHI X 2020-02-07,58.279098
SPIVMHI X 2020-02-08,38.445056
SPIVMHI X 2020-02-09,37.661803
SPIVMHI X 2020-02-10,71.726787
SPIVMHI X 2020-02-11,79.496643
SPIVMHI X 2020-02-12,44.880860
SPIVMHI X 2020-02-13,59.544296
SPIVMHI X 2020-02-14,66.430487
SPIVMHI X 2020-02-15,75.278158
SPIVMHI X 2020-02-16,79.159214
SPIVMHI X 2020-02-17,74.247486
SPIVMHI X 2020-02-18,58.361517
SPIVMHI X 2020-02-19,48.910135
SPIVMHI X 2020-02-20,43.057716
SPIVMHI X 2020-02-21,60.354252
SPIVMHI X 2020-02-22,45.768581
SPIVMHI X 2020-02-23,74.469602
SPIVMHI X 2020-02-24,88.553202
SPIVMHI X 2020-02-25,53.880448
SPIVMHI X 2020-02-26,50.314656
SPIVMHI X 2020-02-27,92.721061
SPIVMHI X 2020-02-28,60.369320
SPIVMHI X 2020-02-29,44.595488
SPIVMHI X 2020-03-01,39.621812
SPIVMHI X 2020-03-02,56.865384
SPIVMHI X 2020-03-03,67.446286
SPIVMHI X 2020-03-04,65.830413
SPIVMHI X 2020-03-05,64.682827
SPIVMHI X 2020-03-06,66.938073
SPIVMHI X 2020-03-07,43.559216
SPIVMHI X 2020-03-08,74.390679
SPIVMHI X 2020-03-09,60.994310
SPIVMHI X 2020-03-10,66.347730
SPIVMHI X 2020-03-11,67.099967
SPIVMHI X 2020-03-12,83.749329
SPIVMHI X 2020-03-13,45.314661
SPIVMHI X 2020-03-14,47.469889
SPIVMHI X 2020-03-15,80.423142
SPIVMHI X 2020-03-16,62.798738
SPIVMHI X 2020-03-17,61.503029
SPIVMHI X 2020-03-18,44.642001
SPIVMHI X 2020-03-19,41.313992
SPIVMHI X 2020-03-20,37.818917
SPIVMHI X 2020-03-21,41.937250
SPIVMHI X 2020-03-22,55.070566
SPIVMHI X 2020-03-23,77.735360
SPIVMHI X 2020-03-24,64.129659
SPIVMHI X 2020-03-25,65.784276
SPIVMHI X 2020-03-26,71.879345
SPIVMHI X 2020-03-27,64.559021
SPIVMHI X 2020-03-28,56.392999
SPIVMHI X 2020-03-29,54.748829
SPIVMHI X 2020-03-30,59.927048
SPIVMHI X 2020-03-31,41.853378
SPIVMHI X 2020-04-01,41.504135
SPIVMHI X 2020-04-02,55.998443
SPIVMHI X 2020-04-03,60.777820
SPIVMHI X 2020-04-04,65.263573
SR1WBIB X 2020-01-02,107.729976
SR1WBIB X 2020-01-03,92.851130
SR1WBIB X 2020-01-04,98.257656
SR1WBIB X 2020-01-05,129.223952
SR1WBIB X 2020-01-06,89.906774
SR1WBIB X 2020-01-07,87.831849
SR1WBIB X 2020-01-08,88.404754
SR1WBIB X 2020-01-09,92.116938
SR1WBIB X 2020-01-10,85.059717
SR1WBIB X 2020-01-11,85.630344
SR1WBIB X 2020-01-12,83.322261
SR1WBIB X 2020-01-13,85.404159
SR1WBIB X 2020-01-14,87.093356
SR1WBIB X 2020-01-15,77.001290
SR1WBIB X 2020-01-16,81.361915
SR1WBIB X 2020-01-17,131.831651
SR1WBIB X 2020-01-18,89.221142
SR1WBIB X 2020-01-19,128.729455
SR1WBIB X 2020-01-20,104.590472
SR1WBIB X 2020-01-21,98.532845
SR1WBIB X 2020-01-22,89.612282
SR1WBIB X 2020-01-23,83.463905
SR1WBIB X 2020-01-24,103.547992
SR1WBIB X 2020-01-25,115.175148
SR1WBIB X 2020-01-26,109.803147
SR1WBIB X 2020-01-27,125.761694
SR1WBIB X 2020-01-28,134.691524
SR1WBIB X 2020-01-29,131.739243
SR1WBIB X 2020-01-30,119.696591
SR1WBIB X 2020-01-31,111.791512
SR1WBIB X 2020-02-01,115.380373
SR1WBIB X 2020-02-02,132.549005
SR1WBIB X 2020-02-03,181.876653
SR1WBIB X 2020-02-04,146.872290
SR1WBIB X 2020-02-05,134.303745
SR1WBIB X 2020-02-06,132.544307
SR1WBIB X 2020-02-07,122.981827
SR1WBIB X 2020-02-08,130.886978
SR1WBIB X 2020-02-09,138.597526
SR1WBIB X 2020-02-10,91.107492
SR1WBIB X 2020-02-11,78.726671
SR1WBIB X 2020-02-12,89.960738
SR1WBIB X 2020-02-13,114.282259
SR1WBIB X 2020-02-14,142.732160
SR1WBIB X 2020-02-15,124.107721
SR1WBIB X 2020-02-16,110.065048
SR1WBIB X 2020-02-17,129.411516
SR1WBIB X 2020-02-18,120.986798
SR1WBIB X 2020-02-19,123.910483
SR1WBIB X 2020-02-20,142.252880
SR1WBIB X 2020-02-21,108.936146
SR1WBIB X 2020-02-22,87.732419
SR1WBIB X 2020-02-23,86.617976
SR1WBIB X 2020-02-24,81.597198
SR1WBIB X 2020-02-25,79.379909
SR1WBIB X 2020-02-26,107.414754
SR1WBIB X 2020-02-27,102.395258
SR1WBIB X 2020-02-28,121.394392
SR1WBIB X 2020-02-29,112.519005
SR1WBIB X 2020-03-01,134.196782
SR1WBIB X 2020-03-02,73.344021
SR1WBIB X 2020-03-03,116.909607
SR1WBIB X 2020-03-04,133.589165
SR1WBIB X 2020-03-05,118.200020
SR1WBIB X 2020-03-06,120.741840
SR1WBIB X 2020-03-07,124.465552
SR1WBIB X 2020-03-08,120.158377
SR1WBIB X 2020-03-09,118.360319
SR1WBIB X 2020-03-10,114.631085
SR1WBIB X 2020-03-11,82.654302
SR1WBIB X 2020-03-12,136.818843
SR1WBIB X 2020-03-13,82.252762
SR1WBIB X 2020-03-14,78.047293
SR1WBIB X 2020-03-15,127.998335
SR1WBIB X 2020-03-16,111.769345
SR1WBIB X 2020-03-17,120.174870
SR1WBIB X 2020-03-18,116.954060
SR1WBIB X 2020-03-19,108.569295
SR1WBIB X 2020-03-20,120.177794
SR1WBIB X 2020-03-21,128.717605
SR1WBIB X 2020-03-22,119.719121
SR1WBIB X 2020-03-23,85.876536
SR1WBIB X 2020-03-24,100.199540
SR1WBIB X 2020-03-25,118.773091
SR1WBIB X 2020-03-26,109.428629
SR1WBIB X 2020-03-27,116.873617
SR1WBIB X 2020-03-28,128.545933
SR1WBIB X 2020-03-29,69.720743
SR1WBIB X 2020-03-30,110.814901
SR1WBIB X 2020-03-31,80.506670
SR1WBIB X 2020-04-01,80.034956
SR1WBIB X 2020-04-02,79.861631
SR1WBIB X 2020-04-03,78.851189
SR1WBIB X 2020-04-04,90.904966
SSNBQCB X 2020-01-02,77.049243
SSNBQCB X 2020-01-06,49.048275
SSNBQCB X 2020-01-07,53.668514
SSNBQCB X 2020-01-08,44.818056
SSNBQCB X 2020-01-09,82.735919
SSNBQCB X 2020-01-10,47.610870
SSNBQCB X 2020-01-11,65.248208
SSNBQCB X 2020-01-12,29.842508
SSNBQCB X 2020-01-13,60.320167
SSNBQCB X 2020-01-14,46.207847
SSNBQCB X 2020-01-15,47.861519
SSNBQCB X 2020-01-16,68.929111
SSNBQCB X 2020-01-17,58.055563
SSNBQCB X 2020-01-18,32.042865
SSNBQCB X 2020-01-19,36.586669
SSNBQCB X 2020-01-20,44.605463
SSNBQCB X 2020-01-21,30.308606
SSNBQCB X 2020-01-22,45.122651
SSNBQCB X 2020-01-23,39.596480
SSNBQCB X 2020-01-24,70.414160
SSNBQCB X 2020-01-25,32.912933
SSNBQCB X 2020-01-26,84.995046
SSNBQCB X 2020-01-27,75.220913
SSNBQCB X 2020-01-28,31.732762
SSNBQCB X 2020-01-29,25.740767
SSNBQCB X 2020-01-30,32.687038
SSNBQCB X 2020-01-31,36.021770
SSNBQCB X 2020-02-01,29.593037
SSNBQCB X 2020-02-02,30.834802
SSNBQCB X 2020-02-03,33.508235
SSNBQCB X 2020-02-04,31.940726
SSNBQCB X 2020-02-05,26.362917
SSNBQCB X 2020-02-06,27.071873
SSNBQCB X 2020-02-07,57.895718
SSNBQCB X 2020-02-08,56.579578
SSNBQCB X 2020-02-09,45.855507
SSNBQCB X 2020-02-10,40.771810
SSNBQCB X 2020-02-11,29.984647
SSNBQCB X 2020-02-12,24.993778
SSNBQCB X 2020-02-13,31.931500
SSNBQCB X 2020-02-14,30.684981
SSNBQCB X 2020-02-15,62.652562
SSNBQCB X 2020-02-16,67.916379
SSNBQCB X 2020-02-17,30.358586
SSNBQCB X 2020-02-18,34.338552
SSNBQCB X 2020-02-19,48.980085
SSNBQCB X 2020-02-20,55.139742
SSNBQCB X 2020-02-21,49.952386
SSNBQCB X 2020-02-22,49.432926
SSNBQCB X 2020-02-23,54.353871
SSNBQCB X 2020-02-24,60.993513
SSNBQCB X 2020-02-25,52.320530
SSNBQCB X 2020-02-26,28.580804
SSNBQCB X 2020-02-27,25.044017
SSNBQCB X 2020-02-28,32.039282
SSNBQCB X 2020-02-29,48.804257
SSNBQCB X 2020-03-01,34.303925
SSNBQCB X 2020-03-03,29.027758
SSNBQCB X 2020-03-04,34.946749
SSNBQCB X 2020-03-05,54.154505
SSNBQCB X 2020-03-06,26.274342
SSNBQCB X 2020-03-07,57.285837
SSNBQCB X 2020-03-08,32.009115
SSNBQCB X 2020-03-09,54.183058
SSNBQCB X 2020-03-10,46.335050
SSNBQCB X 2020-03-11,43.115870
SSNBQCB X 2020-03-12,62.357099
SSNBQCB X 2020-03-13,35.758885
SSNBQCB X 2020-03-14,51.949038
SSNBQCB X 2020-03-15,27.700304
SSNBQCB X 2020-03-16,28.383614
SSNBQCB X 2020-03-17,41.994180
SSNBQCB X 2020-03-18,67.250694
SSNBQCB X 2020-03-19,37.013230
SSNBQCB X 2020-03-20,36.200056
SSNBQCB X 2020-03-21,48.811881
SSNBQCB X 2020-03-22,68.846968
SSNBQCB X 2020-03-23,26.387702
SSNBQCB X 2020-03-24,32.768702
SSNBQCB X 2020-03-25,32.845356
SSNBQCB X 2020-03-26,30.943204
SSNBQCB X 2020-03-27,32.241284
SSNBQCB X 2020-03-28,35.282950
SSNBQCB X 2020-03-29,63.173418
SSNBQCB X 2020-03-30,50.450053
SSNBQCB X 2020-03-31,32.036984
SSNBQCB X 2020-04-01,30.112153
SSNBQCB X 2020-04-02,29.792300
STQ9TW0 X 2020-01-02,73.281347
STQ9TW0 X 2020-01-03,87.482257
STQ9TW0 X 2020-01-04,75.721477
STQ9TW0 X 2020-01-05,63.234279
STQ9TW0 X 2020-01-06,73.512004
STQ9TW0 X 2020-01-07,64.899344
STQ9TW0 X 2020-01-08,81.525381
STQ9TW0 X 2020-01-09,44.561975
STQ9TW0 X 2020-01-10,51.977957
STQ9TW0 X 2020-01-11,96.342536
STQ9TW0 X 2020-01-12,58.898622
STQ9TW0 X 2020-01-13,72.760504
STQ9TW0 X 2020-01-14,150.712363
STQ9TW0 X 2020-01-15,77.515157
STQ9TW0 X 2020-01-16,72.574385
STQ9TW0 X 2020-01-17,42.152800
STQ9TW0 X 2020-01-18,70.385216
STQ9TW0 X 2020-01-19,70.272479
STQ9TW0 X 2020-01-20,86.746254
STQ9TW0 X 2020-01-21,79.511933
STQ9TW0 X 2020-01-22,58.236651
STQ9TW0 X 2020-01-23,81.937103
STQ9TW0 X 2020-01-24,66.856266
STQ9TW0 X 2020-01-25,98.208626
STQ9TW0 X 2020-01-26,65.676452
STQ9TW0 X 2020-01-27,107.244765
STQ9TW0 X 2020-01-28,110.230875
STQ9TW0 X 2020-01-29,118.789698
STQ9TW0 X 2020-01-30,74.571038
STQ9TW0 X 2020-01-31,75.653277
STQ9TW0 X 2020-02-01,57.444912
STQ9TW0 X 2020-02-02,74.285000
STQ9TW0 X 2020-02-03,40.463101
STQ9TW0 X 2020-02-04,44.146571
STQ9TW0 X 2020-02-05,45.507694
STQ9TW0 X 2020-02-06,66.897102
STQ9TW0 X 2020-02-07,66.031569
STQ9TW0 X 2020-02-08,90.586578
STQ9TW0 X 2020-02-09,46.655194
STQ9TW0 X 2020-02-10,59.729558
STQ9TW0 X 2020-02-11,82.100792
STQ9TW0 X 2020-02-12,43.352399
STQ9TW0 X 2020-02-13,85.409601
STQ9TW0 X 2020-02-14,63.334586
STQ9TW0 X 2020-02-15,120.054425
STQ9TW0 X 2020-02-16,60.989889
STQ9TW0 X 2020-02-17,60.251019
STQ9TW0 X 2020-02-18,53.184728
STQ9TW0 X 2020-02-19,115.859048
STQ9TW0 X 2020-02-20,58.377179
STQ9TW0 X 2020-02-21,71.243512
STQ9TW0 X 2020-02-22,53.814283
STQ9TW0 X 2020-02-23,40.268810
STQ9TW0 X 2020-02-24,87.517302
STQ9TW0 X 2020-02-25,63.273048
STQ9TW0 X 2020-02-26,58.253430
STQ9TW0 X 2020-02-27,90.259974
STQ9TW0 X 2020-02-28,70.577317
STQ9TW0 X 2020-02-29,42.906713
STQ9TW0 X 2020-03-01,53.120225
STQ9TW0 X 2020-03-02,48.660135
STQ9TW0 X 2020-03-03,93.288168
STQ9TW0 X 2020-03-04,100.609467
STQ9TW0 X 2020-03-05,90.414856
STQ9TW0 X 2020-03-06,68.141549
STQ9TW0 X 2020-03-07,46.465836
STQ9TW0 X 2020-03-08,50.203564
STQ9TW0 X 2020-03-09,49.335680
STQ9TW0 X 2020-03-10,41.623192
STQ9TW0 X 2020-03-11,59.666443
STQ9TW0 X 2020-03-12,37.802512
STQ9TW0 X 2020-03-13,58.406524
STQ9TW0 X 2020-03-14,48.734418
STQ9TW0 X 2020-03-15,41.371377
STQ9TW0 X 2020-03-16,43.230348
STQ9TW0 X 2020-03-17,50.870278
STQ9TW0 X 2020-03-18,64.820344
STQ9TW0 X 2020-03-19,33.135874
STQ9TW0 X 2020-03-20,41.747570
STQ9TW0 X 2020-03-21,55.009758
STQ9TW0 X 2020-03-22,41.551603
STQ9TW0 X 2020-03-23,43.630016
STQ9TW0 X 2020-03-24,49.774933
STQ9TW0 X 2020-03-25,39.433476
STQ9TW0 X 2020-03-26,32.620911
STQ9TW0 X 2020-03-27,36.418540
STQ9TW0 X 2020-03-28,33.679975
STQ9TW0 X 2020-03-29,37.998908
STQ9TW0 X 2020-03-30,58.910140
STQ9TW0 X 2020-03-31,105.824067
STQ9TW0 X 2020-04-01,71.230286
STQ9TW0 X 2020-04-02,49.445876
STQ9TW0 X 2020-04-03,43.564433
STQ9TW0 X 2020-04-04,43.272107
SXS0LL4 X 2020-01-02,75.445489
SXS0LL4 X 2020-01-03,114.167347
SXS0LL4 X 2020-01-04,119.559996
SXS0LL4 X 2020-01-05,88.022644
SXS0LL4 X 2020-01-06,96.757302
SXS0LL4 X 2020-01-07,81.884111
SXS0LL4 X 2020-01-08,117.282577
SXS0LL4 X 2020-01-09,87.077304
SXS0LL4 X 2020-01-10,86.464392
SXS0LL4 X 2020-01-11,91.919262
SXS0LL4 X 2020-01-12,64.461283
SXS0LL4 X 2020-01-13,82.964468
SXS0LL4 X 2020-01-14,112.537857
SXS0LL4 X 2020-01-15,70.115857
SXS0LL4 X 2020-01-16,70.962274
SXS0LL4 X 2020-01-17,60.929608
SXS0LL4 X 2020-01-18,61.768311
SXS0LL4 X 2020-01-19,95.438337
SXS0LL4 X 2020-01-20,89.420603
SXS0LL4 X 2020-01-21,84.810929
SXS0LL4 X 2020-01-22,117.953594
SXS0LL4 X 2020-01-23,70.227214
SXS0LL4 X 2020-01-24,70.110740
SXS0LL4 X 2020-01-25,52.348384
SXS0LL4 X 2020-01-26,61.107648
SXS0LL4 X 2020-01-27,63.095455
SXS0LL4 X 2020-01-28,38.690373
SXS0LL4 X 2020-01-29,60.542337
SXS0LL4 X 2020-01-30,78.589352
SXS0LL4 X 2020-01-31,72.968888
SXS0LL4 X 2020-02-01,61.617159
SXS0LL4 X 2020-02-02,62.434150
SXS0LL4 X 2020-02-03,62.256742
SXS0LL4 X 2020-02-04,65.529336
SXS0LL4 X 2020-02-05,55.502897
SXS0LL4 X 2020-02-06,44.016069
SXS0LL4 X 2020-02-07,55.370841
SXS0LL4 X 2020-02-08,49.840655
SXS0LL4 X 2020-02-09,64.959206
SXS0LL4 X 2020-02-10,50.847306
SXS0LL4 X 2020-02-11,52.402554
SXS0LL4 X 2020-02-12,48.269997
SXS0LL4 X 2020-02-13,77.195667
SXS0LL4 X 2020-02-14,57.890786
SXS0LL4 X 2020-02-15,62.167185
SXS0LL4 X 2020-02-16,44.449725
SXS0LL4 X 2020-02-17,58.849385
SXS0LL4 X 2020-02-18,58.459190
SXS0LL4 X 2020-02-19,57.989384
SXS0LL4 X 2020-02-20,63.109812
SXS0LL4 X 2020-02-21,70.660812
SXS0LL4 X 2020-02-22,77.344040
SXS0LL4 X 2020-02-23,64.974520
SXS0LL4 X 2020-02-24,65.087972
SXS0LL4 X 2020-02-25,60.853095
SXS0LL4 X 2020-02-26,79.443742
SXS0LL4 X 2020-02-27,69.136680
SXS0LL4 X 2020-02-28,74.228690
SXS0LL4 X 2020-02-29,93.208821
SXS0LL4 X 2020-03-01,81.978488
SXS0LL4 X 2020-03-02,59.639052
SXS0LL4 X 2020-03-03,71.108833
SXS0LL4 X 2020-03-04,56.864966
SXS0LL4 X 2020-03-05,55.697679
SXS0LL4 X 2020-03-06,55.927728
SXS0LL4 X 2020-03-07,92.410698
SXS0LL4 X 2020-03-08,59.585597
SXS0LL4 X 2020-03-09,81.663802
SXS0LL4 X 2020-03-10,84.545079
SXS0LL4 X 2020-03-11,44.409488
SXS0LL4 X 2020-03-12,60.771135
SXS0LL4 X 2020-03-13,86.751611
SXS0LL4 X 2020-03-14,48.962235
SXS0LL4 X 2020-03-15,68.904265
SXS0LL4 X 2020-03-16,77.758466
SXS0LL4 X 2020-03-17,58.927353
SXS0LL4 X 2020-03-18,100.068448
SXS0LL4 X 2020-03-19,92.557659
SXS0LL4 X 2020-03-20,67.934766
SXS0LL4 X 2020-03-21,83.796495
SXS0LL4 X 2020-03-22,75.091970
SXS0LL4 X 2020-03-23,68.364978
SXS0LL4 X 2020-03-24,64.135980
SXS0LL4 X 2020-03-25,66.400706
SXS0LL4 X 2020-03-26,65.588972
SXS0LL4 X 2020-03-27,78.920244
SXS0LL4 X 2020-03-28,50.313206
SXS0LL4 X 2020-03-29,45.141103
SXS0LL4 X 2020-03-30,46.843214
SXS0LL4 X 2020-03-31,47.610159
SXS0LL4 X 2020-04-01,53.703675
SXS0LL4 X 2020-04-02,50.821601
SXS0LL4 X 2020-04-03,51.969060
SXS0LL4 X 2020-04-04,32.451226
T0LXFV5 X 2020-01-02,92.660651
T0LXFV5 X 2020-01-06,87.490470
T0LXFV5 X 2020-01-07,103.235906
T0LXFV5 X 2020-01-08,90.577754
T0LXFV5 X 2020-01-09,97.641835
T0LXFV5 X 2020-01-10,78.465853
T0LXFV5 X 2020-01-11,84.361139
T0LXFV5 X 2020-01-12,69.653963
T0LXFV5 X 2020-01-13,86.087179
T0LXFV5 X 2020-01-14,87.877478
T0LXFV5 X 2020-01-15,100.875820
T0LXFV5 X 2020-01-16,85.576921
T0LXFV5 X 2020-01-17,67.117666
T0LXFV5 X 2020-01-18,75.814143
T0LXFV5 X 2020-01-19,45.928246
T0LXFV5 X 2020-01-20,32.664677
T0LXFV5 X 2020-01-21,43.319503
T0LXFV5 X 2020-01-22,78.906518
T0LXFV5 X 2020-01-23,85.524718
T0LXFV5 X 2020-01-24,97.039342
T0LXFV5 X 2020-01-25,107.340591
T0LXFV5 X 2020-01-26,101.505508
T0LXFV5 X 2020-01-27,92.911120
T0LXFV5 X 2020-01-28,34.668356
T0LXFV5 X 2020-01-29,29.904290
T0LXFV5 X 2020-01-30,76.096153
T0LXFV5 X 2020-01-31,79.931525
T0LXFV5 X 2020-02-01,65.851684
T0LXFV5 X 2020-02-02,49.621425
T0LXFV5 X 2020-02-03,61.828194
T0LXFV5 X 2020-02-04,91.031862
T0LXFV5 X 2020-02-05,82.035063
T0LXFV5 X 2020-02-06,54.859302
T0LXFV5 X 2020-02-07,75.710257
T0LXFV5 X 2020-02-08,83.599960
T0LXFV5 X 2020-02-09,66.968472
T0LXFV5 X 2020-02-10,56.218642
T0LXFV5 X 2020-02-11,29.479800
T0LXFV5 X 2020-02-12,75.441897
T0LXFV5 X 2020-02-13,59.268622
T0LXFV5 X 2020-02-14,42.189730
T0LXFV5 X 2020-02-15,75.499437
T0LXFV5 X 2020-02-16,69.434563
T0LXFV5 X 2020-02-17,64.256099
T0LXFV5 X 2020-02-18,57.958067
T0LXFV5 X 2020-02-19,61.554630
T0LXFV5 X 2020-02-20,69.040108
T0LXFV5 X 2020-02-21,78.209439
T0LXFV5 X 2020-02-22,77.234159
T0LXFV5 X 2020-02-23,60.101313
T0LXFV5 X 2020-02-24,57.190717
T0LXFV5 X 2020-02-25,81.277877
T0LXFV5 X 2020-02-26,29.982808
T0LXFV5 X 2020-02-27,66.473532
T0LXFV5 X 2020-02-28,34.720665
T0LXFV5 X 2020-02-29,62.972697
T0LXFV5 X 2020-03-01,42.234528
T0LXFV5 X 2020-03-03,40.807501
T0LXFV5 X 2020-03-04,55.077643
T0LXFV5 X 2020-03-05,63.160135
T0LXFV5 X 2020-03-06,25.034635
T0LXFV5 X 2020-03-07,59.646896
T0LXFV5 X 2020-03-08,36.964847
T0LXFV5 X 2020-03-09,62.014690
T0LXFV5 X 2020-03-10,59.960770
T0LXFV5 X 2020-03-11,63.144150
T0LXFV5 X 2020-03-12,60.968488
T0LXFV5 X 2020-03-13,64.929869
T0LXFV5 X 2020-03-14,62.372512
T0LXFV5 X 2020-03-15,32.769509
T0LXFV5 X 2020-03-16,49.682433
T0LXFV5 X 2020-03-17,72.289337
T0LXFV5 X 2020-03-18,68.353956
T0LXFV5 X 2020-03-19,63.469639
T0LXFV5 X 2020-03-20,60.028455
T0LXFV5 X 2020-03-21,71.585549
T0LXFV5 X 2020-03-22,62.176802
T0LXFV5 X 2020-03-23,39.591077
T0LXFV5 X 2020-03-24,43.340798
T0LXFV5 X 2020-03-25,33.566312
T0LXFV5 X 2020-03-26,34.928000
T0LXFV5 X 2020-03-27,41.523996
T0LXFV5 X 2020-03-28,69.301848
T0LXFV5 X 2020-03-29,62.653111
T0LXFV5 X 2020-03-30,67.922881
T0LXFV5 X 2020-03-31,30.627331
T0LXFV5 X 2020-04-01,32.926308
T0LXFV5 X 2020-04-02,60.604349
T0QPCP1 X 2020-01-02,55.769095
T0QPCP1 X 2020-01-03,21.824483
T0QPCP1 X 2020-01-04,31.975595
T0QPCP1 X 2020-01-05,47.749537
T0QPCP1 X 2020-01-06,38.734483
T0QPCP1 X 2020-01-07,26.312062
T0QPCP1 X 2020-01-08,27.831629
T0QPCP1 X 2020-01-09,41.222422
T0QPCP1 X 2020-01-10,35.279312
T0QPCP1 X 2020-01-11,31.807104
T0QPCP1 X 2020-01-12,30.607798
T0QPCP1 X 2020-01-13,37.392123
T0QPCP1 X 2020-01-14,22.219320
T0QPCP1 X 2020-01-15,21.381099
T0QPCP1 X 2020-01-16,30.620489
T0QPCP1 X 2020-01-17,35.110552
T0QPCP1 X 2020-01-18,31.918893
T0QPCP1 X 2020-01-19,32.365448
T0QPCP1 X 2020-01-20,70.711266
T0QPCP1 X 2020-01-21,67.147512
T0QPCP1 X 2020-01-22,34.900115
T0QPCP1 X 2020-01-23,59.881984
T0QPCP1 X 2020-01-24,53.831064
T0QPCP1 X 2020-01-25,50.477275
T0QPCP1 X 2020-01-26,41.051837
T0QPCP1 X 2020-01-27,37.536342
T0QPCP1 X 2020-01-28,24.215702
T0QPCP1 X 2020-01-29,23.946897
T0QPCP1 X 2020-01-30,27.744635
T0QPCP1 X 2020-01-31,22.115517
T0QPCP1 X 2020-02-01,25.281525
T0QPCP1 X 2020-02-02,24.997187
T0QPCP1 X 2020-02-03,29.341369
T0QPCP1 X 2020-02-04,27.685480
T0QPCP1 X 2020-02-05,35.047362
T0QPCP1 X 2020-02-06,66.792470
T0QPCP1 X 2020-02-07,64.965771
T0QPCP1 X 2020-02-08,36.444947
T0QPCP1 X 2020-02-09,20.786072
T0QPCP1 X 2020-02-10,30.512151
T0QPCP1 X 2020-02-11,21.522758
T0QPCP1 X 2020-02-12,23.455133
T0QPCP1 X 2020-02-13,28.245025
T0QPCP1 X 2020-02-14,38.068659
T0QPCP1 X 2020-02-15,19.066308
T0QPCP1 X 2020-02-16,19.312860
T0QPCP1 X 2020-02-17,22.486970
T0QPCP1 X 2020-02-18,25.433865
T0QPCP1 X 2020-02-19,27.433516
T0QPCP1 X 2020-02-20,26.189733
T0QPCP1 X 2020-02-21,26.180484
T0QPCP1 X 2020-02-22,30.323114
T0QPCP1 X 2020-02-23,20.728633
